CloudConvert,27,48.874,00.017,05.146
CloudConvert,28,49.804,00.017,04.308
CloudConvert,29,49.324,00.013,04.385
CloudConvert,30,50.256,00.017,04.305
Covered-Calendar,1,26.385,00.010,04.803
Covered-Calendar,2,25.135,00.012,04.402
Covered-Calendar,3,25.300,00.010,04.490
Covered-Calendar,4,25.439,00.012,04.466
Covered-Calendar,5,25.334,00.012,04.720
Covered-Calendar,6,24.828,00.011,04.572
Covered-Calendar,7,26.062,00.009,04.417
Covered-Calendar,8,25.525,00.010,04.588
Covered-Calendar,9,25.071,00.013,04.503
Covered-Calendar,10,25.992,00.009,04.752
Covered-Calendar,11,34.229,00.015,04.373
Covered-Calendar,12,25.114,00.011,04.544
Covered-Calendar,13,25.016,00.011,04.571
Covered-Calendar,14,25.038,00.011,04.540
Covered-Calendar,15,25.709,00.010,04.518
Covered-Calendar,16,26.499,00.009,04.510
Covered-Calendar,17,24.965,00.010,04.568
Covered-Calendar,18,25.082,00.010,04.827
Covered-Calendar,19,34.447,00.009,04.221
Covered-Calendar,20,26.014,00.010,04.693
Covered-Calendar,21,26.657,00.012,04.610
Covered-Calendar,22,24.966,00.010,04.640
Covered-Calendar,23,25.813,00.010,04.656
Covered-Calendar,24,25.161,00.010,04.615
Covered-Calendar,25,26.511,00.010,04.351
Covered-Calendar,26,01.181,00.009,04.727
Covered-Calendar,27,25.960,00.013,04.529
Covered-Calendar,28,25.922,00.012,04.572
Covered-Calendar,29,25.089,00.013,04.638
Covered-Calendar,30,24.905,00.010,04.505
Days-Old,1,13.149,00.006,00.021
Days-Old,2,13.269,00.005,00.003
Days-Old,3,13.647,00.007,00.003
Days-Old,4,13.145,00.007,00.003
Days-Old,5,13.040,00.009,00.019
Days-Old,6,09.926,00.006,00.003
Days-Old,7,13.599,00.006,00.008
Days-Old,8,17.185,00.024,00.029
Days-Old,9,16.422,00.009,00.038
Days-Old,10,14.540,00.006,00.004
Days-Old,11,13.499,00.009,00.003
Days-Old,12,12.529,00.005,00.003
Days-Old,13,17.701,00.012,00.005
Days-Old,14,31.073,00.005,00.002
Days-Old,15,13.041,00.008,00.004
Days-Old,16,12.803,00.007,00.003
Days-Old,17,10.646,00.007,00.003
Days-Old,18,10.762,00.006,00.002
Days-Old,19,09.023,00.006,00.002
Days-Old,20,08.933,00.005,00.003
Days-Old,21,09.262,00.005,00.002
Days-Old,22,08.686,00.006,00.003
Days-Old,23,14.547,00.014,00.008
Days-Old,24,10.404,00.006,00.002
Days-Old,25,08.831,00.008,00.004
Days-Old,26,12.455,00.017,00.010
Days-Old,27,11.058,00.008,00.003
Days-Old,28,13.639,00.009,00.007
Days-Old,29,12.259,00.005,00.002
Days-Old,30,09.356,00.011,00.007
Dictation,1,16.637,00.049,01.292
Dictation,2,19.142,00.005,01.096
Dictation,3,20.253,00.005,00.992
Dictation,4,21.344,00.006,00.987
Dictation,5,20.461,00.005,00.990
Dictation,6,22.180,00.005,01.036
Dictation,7,21.770,00.006,01.133
Dictation,8,33.666,00.005,01.041
Dictation,9,22.136,00.005,01.032
Dictation,10,23.585,00.009,01.100
Dictation,11,20.928,00.005,01.059
Dictation,12,21.467,00.006,01.036
Dictation,13,22.127,00.005,01.031
Dictation,14,20.651,00.005,01.334
Dictation,15,20.856,00.005,01.076
Dictation,16,20.374,00.005,01.067
Dictation,17,21.137,00.005,01.113
Dictation,18,21.022,00.005,01.071
Dictation,19,21.384,00.005,01.050
Dictation,20,21.165,00.006,01.077
Dictation,21,21.073,00.005,01.055
Dictation,22,20.693,00.005,01.130
Dictation,23,20.885,00.005,01.107
Dictation,24,21.161,00.007,01.042
Dictation,25,21.168,00.005,01.050
Dictation,26,20.952,00.005,01.084
Dictation,27,20.891,00.005,01.049
Dictation,28,20.721,00.005,01.243
Dictation,29,21.439,00.005,01.150
Dictation,30,26.342,00.005,01.261
Duolingo,1,48.166,00.145,47.787
Duolingo,2,31.513,00.141,48.151
Duolingo,3,32.917,00.141,47.647
Duolingo,4,33.341,00.148,47.604
Duolingo,5,34.709,00.140,48.511
Duolingo,6,30.515,00.169,48.073
Duolingo,7,34.205,00.140,48.265
Duolingo,8,31.529,00.138,55.263
Duolingo,9,32.791,00.185,48.012
Duolingo,10,38.357,00.136,50.011
Duolingo,11,29.823,00.141,47.968
Duolingo,12,29.660,00.141,47.384
Duolingo,13,31.531,00.132,47.303
Duolingo,14,29.688,00.139,47.447
Duolingo,15,29.173,00.145,47.680
Duolingo,16,30.287,00.143,48.403
Duolingo,17,29.100,00.142,47.484
Duolingo,18,30.622,00.143,47.376
Duolingo,19,30.358,00.141,47.549
Duolingo,20,29.532,00.140,48.556
Duolingo,21,29.980,00.143,47.410
Duolingo,22,31.236,00.142,47.476
Duolingo,23,31.972,00.142,48.854
Duolingo,24,38.007,00.139,47.784
Duolingo,25,30.342,00.149,48.083
Duolingo,26,33.948,00.143,51.733
Duolingo,27,29.502,00.147,47.840
Duolingo,28,31.313,00.137,47.341
Duolingo,29,31.378,00.137,48.081
Duolingo,30,28.743,00.160,47.452
GetPocket,1,55.836,00.035,12.200
GetPocket,2,59.505,00.036,11.702
GetPocket,3,54.667,00.040,11.549
GetPocket,4,56.147,00.040,12.460
GetPocket,5,53.710,00.034,11.388
GetPocket,6,54.316,00.035,11.505
GetPocket,7,05.492,00.038,12.010
GetPocket,8,54.277,00.039,11.680
GetPocket,9,54.938,00.034,11.901
GetPocket,10,55.064,00.034,11.513
GetPocket,11,56.048,00.035,14.807
GetPocket,12,54.808,00.035,11.767
GetPocket,13,56.389,00.034,11.598
GetPocket,14,57.339,00.039,11.532
GetPocket,15,55.110,00.034,11.688
GetPocket,16,56.274,00.039,11.679
GetPocket,17,56.833,00.035,11.483
GetPocket,18,57.148,00.040,11.668
GetPocket,19,54.374,00.034,11.593
GetPocket,20,55.019,00.036,11.532
GetPocket,21,56.921,00.035,18.753
GetPocket,22,01.413,00.033,11.575
GetPocket,23,54.680,00.040,11.646
GetPocket,24,55.860,00.037,11.455
GetPocket,25,56.068,00.035,11.579
GetPocket,26,55.546,00.034,11.961
GetPocket,27,55.681,00.035,11.704
GetPocket,28,55.332,00.034,11.568
GetPocket,29,55.477,00.040,11.798
GetPocket,30,00.545,00.041,11.834
Honey,1,76.855,00.045,59.985
Honey,2,75.907,00.058,61.579
Honey,3,78.415,00.044,60.035
Honey,4,75.355,00.059,61.818
Honey,5,76.086,00.061,59.563
Honey,6,78.037,00.046,70.973
Honey,7,84.382,00.060,59.938
Honey,8,75.437,00.058,59.811
Honey,9,75.460,00.057,60.741
Honey,10,75.621,00.049,60.139
Honey,11,77.436,00.059,60.605
Honey,12,75.432,00.047,60.352
Honey,13,75.772,00.052,61.369
Honey,14,75.722,00.046,59.901
Honey,15,76.609,00.046,60.531
Honey,16,93.721,00.061,60.061
Honey,17,76.741,00.046,62.219
Honey,18,77.530,00.056,60.414
Honey,19,76.897,00.046,60.710
Honey,20,78.368,00.045,60.803
Honey,21,75.618,00.058,63.249
Honey,22,75.559,00.062,60.624
Honey,23,77.692,00.046,60.508
Honey,24,79.713,00.046,60.888
Honey,25,76.080,00.045,60.182
Honey,26,75.676,00.046,60.206
Honey,27,74.966,00.064,61.247
Honey,28,75.214,00.062,61.254
Honey,29,76.126,00.065,59.947
Honey,30,75.009,00.045,60.921
HotelWifiTest,1,45.059,00.060,04.468
HotelWifiTest,2,45.728,00.060,04.408
HotelWifiTest,3,42.718,00.065,04.609
HotelWifiTest,4,43.028,00.068,04.394
HotelWifiTest,5,04.522,00.063,04.508
HotelWifiTest,6,43.908,00.059,04.525
HotelWifiTest,7,43.768,00.061,04.581
HotelWifiTest,8,44.999,00.060,04.486
HotelWifiTest,9,43.868,00.067,04.494
HotelWifiTest,10,43.024,00.066,04.474
HotelWifiTest,11,44.067,00.062,04.791
HotelWifiTest,12,49.062,00.076,04.447
HotelWifiTest,13,43.379,00.064,04.940
HotelWifiTest,14,42.609,00.065,04.998
HotelWifiTest,15,43.728,00.061,04.494
HotelWifiTest,16,44.671,00.063,04.469
HotelWifiTest,17,46.544,00.061,04.534
HotelWifiTest,18,45.694,00.060,04.450
HotelWifiTest,19,43.172,00.060,04.527
HotelWifiTest,20,43.234,00.071,04.511
HotelWifiTest,21,44.810,00.060,04.612
HotelWifiTest,22,44.171,00.060,04.827
HotelWifiTest,23,00.688,00.060,04.488
HotelWifiTest,24,43.717,00.060,04.728
HotelWifiTest,25,44.049,00.061,04.603
HotelWifiTest,26,43.450,00.062,04.497
HotelWifiTest,27,44.070,00.062,04.531
HotelWifiTest,28,43.018,00.066,04.695
HotelWifiTest,29,44.714,00.060,04.474
HotelWifiTest,30,45.032,00.060,04.445
Mailinator,1,32.950,00.084,05.989
Mailinator,2,30.400,00.030,05.894
Mailinator,3,30.868,00.030,06.218
Mailinator,4,47.366,00.023,05.889
Mailinator,5,31.069,00.029,05.938
Mailinator,6,31.098,00.034,05.918
Mailinator,7,31.461,00.029,05.958
Mailinator,8,32.095,00.029,05.862
Mailinator,9,30.775,00.029,06.688
Mailinator,10,31.809,00.029,06.030
Mailinator,11,31.406,00.029,05.983
Mailinator,12,31.315,00.029,05.994
Mailinator,13,31.422,00.029,06.301
Mailinator,14,45.269,00.025,05.850
Mailinator,15,31.313,00.029,06.059
Mailinator,16,31.677,00.024,05.919
Mailinator,17,32.587,00.024,05.778
Mailinator,18,31.241,00.028,05.912
Mailinator,19,31.350,00.029,05.961
Mailinator,20,31.585,00.036,05.853
Mailinator,21,30.795,00.029,05.858
Mailinator,22,31.034,00.029,05.917
Mailinator,23,31.573,00.024,06.221
Mailinator,24,31.345,00.029,06.052
Mailinator,25,30.732,00.029,05.891
Mailinator,26,31.610,00.030,07.478
Mailinator,27,45.639,00.023,05.746
Mailinator,28,32.050,00.028,05.953
Mailinator,29,40.201,00.024,05.890
Mailinator,30,32.791,00.029,05.867
MidwayMeetup,1,33.378,00.023,04.787
MidwayMeetup,2,33.646,00.010,05.151
MidwayMeetup,3,31.920,00.010,04.733
MidwayMeetup,4,31.968,00.011,04.735
MidwayMeetup,5,33.573,00.009,05.253
MidwayMeetup,6,32.526,00.010,04.470
MidwayMeetup,7,33.412,00.008,04.626
MidwayMeetup,8,32.487,00.011,05.022
MidwayMeetup,9,33.370,00.008,04.718
MidwayMeetup,10,32.032,00.008,04.666
MidwayMeetup,11,32.379,00.024,04.831
MidwayMeetup,12,32.541,00.012,04.577
MidwayMeetup,13,34.385,00.009,04.555
MidwayMeetup,14,36.093,00.009,05.184
MidwayMeetup,15,52.146,00.007,04.552
MidwayMeetup,16,32.073,00.010,04.682
MidwayMeetup,17,32.110,00.008,04.724
MidwayMeetup,18,33.615,00.009,04.567
MidwayMeetup,19,54.643,00.008,08.445
MidwayMeetup,20,42.078,00.011,04.719
MidwayMeetup,21,32.352,00.008,04.761
MidwayMeetup,22,32.230,00.008,04.628
MidwayMeetup,23,31.998,00.010,04.830
MidwayMeetup,24,31.967,00.009,04.694
MidwayMeetup,25,31.966,00.012,04.591
MidwayMeetup,26,34.840,00.008,04.861
MidwayMeetup,27,31.716,00.010,04.646
MidwayMeetup,28,32.853,00.009,04.617
MidwayMeetup,29,34.928,00.008,05.093
MidwayMeetup,30,32.953,00.007,05.040
Ninite-new,1,45.391,00.079,05.406
Ninite-new,2,47.803,00.081,05.535
Ninite-new,3,47.130,00.083,05.669
Ninite-new,4,47.682,00.079,05.817
Ninite-new,5,46.455,00.081,06.517
Ninite-new,6,59.096,00.084,05.512
Ninite-new,7,47.570,00.080,05.505
Ninite-new,8,45.437,00.088,05.741
Ninite-new,9,46.064,00.085,05.516
Ninite-new,10,47.528,00.080,05.385
Ninite-new,11,45.664,00.096,05.496
Ninite-new,12,46.541,00.084,05.393
Ninite-new,13,45.988,00.089,05.597
Ninite-new,14,44.788,00.093,05.389
Ninite-new,15,45.240,00.085,05.536
Ninite-new,16,46.263,00.082,05.776
Ninite-new,17,50.617,00.080,05.475
Ninite-new,18,45.742,00.082,05.506
Ninite-new,19,45.804,00.082,05.410
Ninite-new,20,48.463,00.089,05.447
Ninite-new,21,48.794,00.081,05.478
Ninite-new,22,49.903,00.077,05.453
Ninite-new,23,44.961,00.076,05.550
Ninite-new,24,47.195,00.080,05.425
Ninite-new,25,46.484,00.077,05.435
Ninite-new,26,46.647,00.078,05.524
Ninite-new,27,50.361,00.077,07.186
Ninite-new,28,49.220,00.086,05.427
Ninite-new,29,44.476,00.084,05.495
Ninite-new,30,44.895,00.082,05.773
Pdf-Escape,1,
Pdf-Escape,2,
Pdf-Escape,3,
Pdf-Escape,4,
Pdf-Escape,5,
Pdf-Escape,6,
Pdf-Escape,7,
Pdf-Escape,8,
Pdf-Escape,9,
Pdf-Escape,10,
Pdf-Escape,11,
Pdf-Escape,12,
Pdf-Escape,13,
Pdf-Escape,14,
Pdf-Escape,15,
Pdf-Escape,16,
Pdf-Escape,17,
Pdf-Escape,18,
Pdf-Escape,19,
Pdf-Escape,20,
Pdf-Escape,21,
Pdf-Escape,22,
Pdf-Escape,23,
Pdf-Escape,24,
Pdf-Escape,25,
Pdf-Escape,26,
Pdf-Escape,27,
Pdf-Escape,28,
Pdf-Escape,29,
Pdf-Escape,30,
PepFeed,1,
PepFeed,2,
PepFeed,3,
PepFeed,4,
PepFeed,5,
PepFeed,6,
PepFeed,7,
PepFeed,8,
PepFeed,9,
PepFeed,10,
PepFeed,11,
PepFeed,12,
PepFeed,13,
PepFeed,14,
PepFeed,15,
PepFeed,16,
PepFeed,17,
PepFeed,18,
PepFeed,19,
PepFeed,20,
PepFeed,21,
PepFeed,22,
PepFeed,23,
PepFeed,24,
PepFeed,25,
PepFeed,26,
PepFeed,27,
PepFeed,28,
PepFeed,29,
PepFeed,30,
RainyMood,1,
RainyMood,2,
RainyMood,3,
RainyMood,4,
RainyMood,5,
RainyMood,6,
RainyMood,7,
RainyMood,8,
RainyMood,9,
RainyMood,10,
RainyMood,11,
RainyMood,12,
RainyMood,13,
RainyMood,14,
RainyMood,15,
RainyMood,16,
RainyMood,17,
RainyMood,18,
RainyMood,19,
RainyMood,20,
RainyMood,21,
RainyMood,22,
RainyMood,23,
RainyMood,24,
RainyMood,25,
RainyMood,26,
RainyMood,27,
RainyMood,28,
RainyMood,29,
RainyMood,30,
RunPee,1,
RunPee,2,
RunPee,3,
RunPee,4,
RunPee,5,
RunPee,6,
RunPee,7,
RunPee,8,
RunPee,9,
RunPee,10,
RunPee,11,
RunPee,12,
RunPee,13,
RunPee,14,
RunPee,15,
RunPee,16,
RunPee,17,
RunPee,18,
RunPee,19,
RunPee,20,
RunPee,21,
RunPee,22,
RunPee,23,
RunPee,24,
RunPee,25,
RunPee,26,
RunPee,27,
RunPee,28,
RunPee,29,
RunPee,30,
StumbleUpon,1,
StumbleUpon,2,
StumbleUpon,3,
StumbleUpon,4,
StumbleUpon,5,
StumbleUpon,6,
StumbleUpon,7,
StumbleUpon,8,
StumbleUpon,9,
StumbleUpon,10,
StumbleUpon,11,
StumbleUpon,12,
StumbleUpon,13,
StumbleUpon,14,
StumbleUpon,15,
StumbleUpon,16,
StumbleUpon,17,
StumbleUpon,18,
StumbleUpon,19,
StumbleUpon,20,
StumbleUpon,21,
StumbleUpon,22,
StumbleUpon,23,
StumbleUpon,24,
StumbleUpon,25,
StumbleUpon,26,
StumbleUpon,27,
StumbleUpon,28,
StumbleUpon,29,
StumbleUpon,30,
TopDocumentary,1,
TopDocumentary,2,
TopDocumentary,3,
TopDocumentary,4,
TopDocumentary,5,
TopDocumentary,6,
TopDocumentary,7,
TopDocumentary,8,
TopDocumentary,9,
TopDocumentary,10,
TopDocumentary,11,
TopDocumentary,12,
TopDocumentary,13,
TopDocumentary,14,
TopDocumentary,15,
TopDocumentary,16,
TopDocumentary,17,
TopDocumentary,18,
TopDocumentary,19,
TopDocumentary,20,
TopDocumentary,21,
TopDocumentary,22,
TopDocumentary,23,
TopDocumentary,24,
TopDocumentary,25,
TopDocumentary,26,
TopDocumentary,27,
TopDocumentary,28,
TopDocumentary,29,
TopDocumentary,30,
UserSearch,1,
UserSearch,2,
UserSearch,3,
UserSearch,4,
UserSearch,5,
UserSearch,6,
UserSearch,7,
UserSearch,8,
UserSearch,9,
UserSearch,10,
UserSearch,11,
UserSearch,12,
UserSearch,13,
UserSearch,14,
UserSearch,15,
UserSearch,16,
UserSearch,17,
UserSearch,18,
UserSearch,19,
UserSearch,20,
UserSearch,21,
UserSearch,22,
UserSearch,23,
UserSearch,24,
UserSearch,25,
UserSearch,26,
UserSearch,27,
UserSearch,28,
UserSearch,29,
UserSearch,30,
WhatShouldIReadNext,1,
WhatShouldIReadNext,2,
WhatShouldIReadNext,3,
WhatShouldIReadNext,4,
WhatShouldIReadNext,5,
WhatShouldIReadNext,6,
WhatShouldIReadNext,7,
WhatShouldIReadNext,8,
WhatShouldIReadNext,9,
WhatShouldIReadNext,10,
WhatShouldIReadNext,11,
WhatShouldIReadNext,12,
WhatShouldIReadNext,13,
WhatShouldIReadNext,14,
WhatShouldIReadNext,15,
WhatShouldIReadNext,16,
WhatShouldIReadNext,17,
WhatShouldIReadNext,18,
WhatShouldIReadNext,19,
WhatShouldIReadNext,20,
WhatShouldIReadNext,21,
WhatShouldIReadNext,22,
WhatShouldIReadNext,23,
WhatShouldIReadNext,24,
WhatShouldIReadNext,25,
WhatShouldIReadNext,26,
WhatShouldIReadNext,27,
WhatShouldIReadNext,28,
WhatShouldIReadNext,29,
WhatShouldIReadNext,30,
WillMyPhoneWork,1,
WillMyPhoneWork,2,
WillMyPhoneWork,3,
WillMyPhoneWork,4,
WillMyPhoneWork,5,
WillMyPhoneWork,6,
WillMyPhoneWork,7,
WillMyPhoneWork,8,
WillMyPhoneWork,9,
WillMyPhoneWork,10,
WillMyPhoneWork,11,
WillMyPhoneWork,12,
WillMyPhoneWork,13,
WillMyPhoneWork,14,
WillMyPhoneWork,15,
WillMyPhoneWork,16,
WillMyPhoneWork,17,
WillMyPhoneWork,18,
WillMyPhoneWork,19,
WillMyPhoneWork,20,
WillMyPhoneWork,21,
WillMyPhoneWork,22,
WillMyPhoneWork,23,
WillMyPhoneWork,24,
WillMyPhoneWork,25,
WillMyPhoneWork,26,
WillMyPhoneWork,27,
WillMyPhoneWork,28,
WillMyPhoneWork,29,
WillMyPhoneWork,30,
ZeroDollarMovies,1,
ZeroDollarMovies,2,
ZeroDollarMovies,3,
ZeroDollarMovies,4,
ZeroDollarMovies,5,
ZeroDollarMovies,6,
ZeroDollarMovies,7,
ZeroDollarMovies,8,
ZeroDollarMovies,9,
ZeroDollarMovies,10,
ZeroDollarMovies,11,
ZeroDollarMovies,12,
ZeroDollarMovies,13,
ZeroDollarMovies,14,
ZeroDollarMovies,15,
ZeroDollarMovies,16,
ZeroDollarMovies,17,
ZeroDollarMovies,18,
ZeroDollarMovies,19,
ZeroDollarMovies,20,
ZeroDollarMovies,21,
ZeroDollarMovies,22,
ZeroDollarMovies,23,
ZeroDollarMovies,24,
ZeroDollarMovies,25,
ZeroDollarMovies,26,
ZeroDollarMovies,27,
ZeroDollarMovies,28,
ZeroDollarMovies,29,
ZeroDollarMovies,30,
